Time,"Points:0","Points:1","Points:2","Tm"
9.6372e-07,0.00012891,0.00094696,0,301.39
9.6372e-07,0.000125,0.0009469,0,301.44
9.6372e-07,0.00013281,0.00094689,0,301.36
9.6372e-07,0.00013672,0.00094683,0,301.33
9.6372e-07,0.00014062,0.00094678,0,301.3
9.6372e-07,0.00014453,0.00094672,0,301.28
9.6372e-07,0.00014844,0.00094668,0,301.26
9.6372e-07,0.00015234,0.00094663,0,301.23
9.6372e-07,0.00015625,0.00094659,0,301.21
9.6372e-07,0.00016016,0.00094655,0,301.19
9.6372e-07,0.00016406,0.00094651,0,301.17
9.6372e-07,0.00016797,0.00094648,0,301.16
9.6372e-07,0.00017187,0.00094644,0,301.14
9.6372e-07,0.00017578,0.00094641,0,301.13
9.6372e-07,0.00017969,0.00094638,0,301.11
9.6372e-07,0.00018359,0.00094636,0,301.1
9.6372e-07,0.0001875,0.00094634,0,301.09
9.6372e-07,0.00019141,0.00094632,0,301.08
9.6372e-07,0.00019531,0.00094629,0,301.07
9.6372e-07,0.00019922,0.00094627,0,301.06
9.6372e-07,0.00020313,0.00094625,0,301.05
9.6372e-07,0.00020703,0.00094624,0,301.05
9.6372e-07,0.00021094,0.00094622,0,301.04
9.6372e-07,0.00021484,0.0009462,0,301.03
9.6372e-07,0.00021875,0.00094619,0,301.03
9.6372e-07,0.00022266,0.00094617,0,301.02
9.6372e-07,0.00022656,0.00094616,0,301.01
9.6372e-07,0.00023047,0.00094615,0,301.01
9.6372e-07,0.00023437,0.00094614,0,301
9.6372e-07,0.00023828,0.00094613,0,301
9.6372e-07,0.00024219,0.00094612,0,300.99
9.6372e-07,0.00024609,0.00094611,0,300.99
9.6372e-07,0.00025,0.00094615,0,300.98
9.6372e-07,0.00025391,0.00094617,0,300.98
9.6372e-07,0.00025781,0.00094616,0,300.97
9.6372e-07,0.00026172,0.00094616,0,300.97
9.6372e-07,0.00026563,0.00094615,0,300.97
9.6372e-07,0.00026953,0.00094614,0,300.96
9.6372e-07,0.00027344,0.00094613,0,300.96
9.6372e-07,0.00027734,0.00094613,0,300.96
9.6372e-07,0.00028125,0.00094612,0,300.95
9.6372e-07,0.00028516,0.00094612,0,300.95
9.6372e-07,0.00028906,0.00094611,0,300.95
9.6372e-07,0.00029297,0.0009461,0,300.94
9.6372e-07,0.00029687,0.0009461,0,300.94
9.6372e-07,0.00030078,0.00094609,0,300.94
9.6372e-07,0.00030469,0.00094609,0,300.94
9.6372e-07,0.00030859,0.00094608,0,300.93
9.6372e-07,0.0003125,0.00094608,0,300.93
9.6372e-07,0.00031641,0.00094608,0,300.93
9.6372e-07,0.00032031,0.00094607,0,300.93
9.6372e-07,0.00032422,0.00094607,0,300.92
9.6372e-07,0.00032812,0.00094606,0,300.92
9.6372e-07,0.00033203,0.00094606,0,300.92
9.6372e-07,0.00033594,0.00094606,0,300.92
9.6372e-07,0.00033984,0.00094605,0,300.92
9.6372e-07,0.00034375,0.00094605,0,300.91
9.6372e-07,0.00034766,0.00094605,0,300.91
9.6372e-07,0.00035156,0.00094604,0,300.91
9.6372e-07,0.00035547,0.00094604,0,300.91
9.6372e-07,0.00035938,0.00094604,0,300.9
9.6372e-07,0.00036328,0.00094604,0,300.9
9.6372e-07,0.00036719,0.00094603,0,300.9
9.6372e-07,0.00037109,0.00094603,0,300.9
9.6372e-07,0.000375,0.00094603,0,300.9
9.6372e-07,0.00037891,0.00094603,0,300.9
9.6372e-07,0.00038281,0.00094602,0,300.9
