Time,"Points:0","Points:1","Points:2","Tm"
8.3627e-07,0.00012891,0.00094773,0,301.22
8.3627e-07,0.000125,0.00094772,0,301.22
8.3627e-07,0.00013281,0.00094771,0,301.22
8.3627e-07,0.00013672,0.00094769,0,301.22
8.3627e-07,0.00014062,0.00094767,0,301.23
8.3627e-07,0.00014453,0.00094765,0,301.23
8.3627e-07,0.00014844,0.00094763,0,301.24
8.3627e-07,0.00015234,0.00094762,0,301.24
8.3627e-07,0.00015625,0.0009476,0,301.24
8.3627e-07,0.00016016,0.00094759,0,301.24
8.3627e-07,0.00016406,0.00094758,0,301.25
8.3627e-07,0.00016797,0.00094756,0,301.25
8.3627e-07,0.00017187,0.00094755,0,301.25
8.3627e-07,0.00017578,0.00094754,0,301.26
8.3627e-07,0.00017969,0.00094753,0,301.26
8.3627e-07,0.00018359,0.00094752,0,301.26
8.3627e-07,0.0001875,0.00094752,0,301.27
8.3627e-07,0.00019141,0.00094751,0,301.27
8.3627e-07,0.00019531,0.0009475,0,301.28
8.3627e-07,0.00019922,0.0009475,0,301.28
8.3627e-07,0.00020313,0.00094749,0,301.29
8.3627e-07,0.00020703,0.00094748,0,301.29
8.3627e-07,0.00021094,0.00094748,0,301.3
8.3627e-07,0.00021484,0.00094747,0,301.31
8.3627e-07,0.00021875,0.00094747,0,301.31
8.3627e-07,0.00022266,0.00094746,0,301.32
8.3627e-07,0.00022656,0.00094746,0,301.33
8.3627e-07,0.00023047,0.00094746,0,301.33
8.3627e-07,0.00023437,0.00094745,0,301.34
8.3627e-07,0.00023828,0.00094745,0,301.34
8.3627e-07,0.00024219,0.00094745,0,301.35
8.3627e-07,0.00024609,0.00094744,0,301.35
8.3627e-07,0.00025,0.00094747,0,301.36
8.3627e-07,0.00025391,0.00094749,0,301.37
8.3627e-07,0.00025781,0.00094748,0,301.38
8.3627e-07,0.00026172,0.00094748,0,301.38
8.3627e-07,0.00026563,0.00094748,0,301.39
8.3627e-07,0.00026953,0.00094748,0,301.4
8.3627e-07,0.00027344,0.00094747,0,301.41
8.3627e-07,0.00027734,0.00094747,0,301.42
8.3627e-07,0.00028125,0.00094747,0,301.43
8.3627e-07,0.00028516,0.00094747,0,301.43
8.3627e-07,0.00028906,0.00094747,0,301.44
8.3627e-07,0.00029297,0.00094747,0,301.45
8.3627e-07,0.00029687,0.00094746,0,301.46
8.3627e-07,0.00030078,0.00094746,0,301.47
8.3627e-07,0.00030469,0.00094746,0,301.49
8.3627e-07,0.00030859,0.00094746,0,301.51
8.3627e-07,0.0003125,0.00094746,0,301.54
8.3627e-07,0.00031641,0.00094746,0,301.59
8.3627e-07,0.00032031,0.00094746,0,301.66
8.3627e-07,0.00032422,0.00094746,0,301.72
8.3627e-07,0.00032812,0.00094746,0,301.75
8.3627e-07,0.00033203,0.00094746,0,301.75
8.3627e-07,0.00033594,0.00094746,0,301.75
8.3627e-07,0.00033984,0.00094746,0,301.76
8.3627e-07,0.00034375,0.00094746,0,301.76
8.3627e-07,0.00034766,0.00094746,0,301.76
8.3627e-07,0.00035156,0.00094746,0,301.76
8.3627e-07,0.00035547,0.00094746,0,301.76
8.3627e-07,0.00035938,0.00094746,0,301.76
8.3627e-07,0.00036328,0.00094746,0,301.76
8.3627e-07,0.00036719,0.00094746,0,301.76
8.3627e-07,0.00037109,0.00094746,0,301.76
8.3627e-07,0.000375,0.00094746,0,301.76
8.3627e-07,0.00037891,0.00094746,0,301.76
8.3627e-07,0.00038281,0.00094746,0,301.76
8.3627e-07,0.00038672,0.00094746,0,301.76
8.3627e-07,0.00039063,0.00094746,0,301.76
8.3627e-07,0.00039453,0.00094746,0,301.76
8.3627e-07,0.00039844,0.00094746,0,301.76
8.3627e-07,0.00040234,0.00094746,0,301.76
8.3627e-07,0.00040625,0.00094746,0,301.76
