Time,"Points:0","Points:1","Points:2","Tm"
6.9535e-07,4.8828e-07,0.00094521,0,300
6.9535e-07,0,0.00094521,0,300
6.9535e-07,9.7656e-07,0.00094521,0,300
6.9535e-07,1.4648e-06,0.00094521,0,300
6.9535e-07,1.9531e-06,0.00094521,0,300
6.9535e-07,2.4414e-06,0.00094521,0,300
6.9535e-07,2.9297e-06,0.00094521,0,300
6.9535e-07,3.418e-06,0.00094521,0,300
6.9535e-07,3.9063e-06,0.00094521,0,300
6.9535e-07,4.3945e-06,0.00094521,0,300
6.9535e-07,4.8828e-06,0.00094521,0,300
6.9535e-07,5.3711e-06,0.00094521,0,300
6.9535e-07,5.8594e-06,0.00094521,0,300
6.9535e-07,6.3477e-06,0.00094521,0,300
6.9535e-07,6.8359e-06,0.00094521,0,300
6.9535e-07,7.3242e-06,0.00094521,0,300
6.9535e-07,7.8125e-06,0.00094521,0,300
6.9535e-07,8.3008e-06,0.00094521,0,300
6.9535e-07,8.7891e-06,0.00094521,0,300
6.9535e-07,9.2773e-06,0.00094521,0,300
6.9535e-07,9.7656e-06,0.00094521,0,300
6.9535e-07,1.0254e-05,0.00094521,0,300
6.9535e-07,1.0742e-05,0.00094521,0,300
6.9535e-07,1.123e-05,0.00094521,0,300
6.9535e-07,1.1719e-05,0.00094521,0,300
6.9535e-07,1.2207e-05,0.00094521,0,300
6.9535e-07,1.2695e-05,0.00094521,0,300
6.9535e-07,1.3184e-05,0.00094521,0,300
6.9535e-07,1.3672e-05,0.00094521,0,300
6.9535e-07,1.416e-05,0.00094521,0,300
6.9535e-07,1.4648e-05,0.00094521,0,300
6.9535e-07,1.5137e-05,0.00094521,0,300
6.9535e-07,1.5625e-05,0.00094521,0,300
6.9535e-07,1.6113e-05,0.00094521,0,300
6.9535e-07,1.6602e-05,0.00094521,0,300
6.9535e-07,1.709e-05,0.00094521,0,300
6.9535e-07,1.7578e-05,0.00094521,0,300
6.9535e-07,1.8066e-05,0.00094521,0,300
