P (GPa),Points_0,Points_1,Points_2,T3
0.0363940821106,-0.000500000023749,0,0,302.736795181
0.0363940821106,-0.000499500019941,0,0,302.736795181
0.0363940821106,-0.000499000016134,0,0,302.736795181
0.0363940821106,-0.000498500012327,0,0,302.736795181
0.0363579957684,-0.00049800000852,0,0,302.734223385
0.0363579957684,-0.000497500004712,0,0,302.734223385
0.0363579957684,-0.000497000000905,0,0,302.734223385
0.0363579957684,-0.000496499997098,0,0,302.734223385
0.0363228585704,-0.000496000051498,0,0,302.731716832
0.0363228585704,-0.000495500047691,0,0,302.731716832
0.0363228585704,-0.000495000043884,0,0,302.731716832
0.0363228585704,-0.000494500040077,0,0,302.731716832
0.0362580593648,-0.000494000036269,0,0,302.727086626
0.0362580593648,-0.000493500032462,0,0,302.727086626
0.0362580593648,-0.000493000028655,0,0,302.727086626
0.0362580593648,-0.000492500024848,0,0,302.727086626
0.0361708806336,-0.00049200002104,0,0,302.720845471
0.0361708806336,-0.000491500017233,0,0,302.720845471
0.0361708806336,-0.000491000013426,0,0,302.720845471
0.0361708806336,-0.000490500009619,0,0,302.720845471
0.0360406492994,-0.000490000005811,0,0,302.71150883
0.0360406492994,-0.000489500002004,0,0,302.71150883
0.0360406492994,-0.000488999998197,0,0,302.71150883
0.0360406492994,-0.00048849999439,0,0,302.71150883
0.0358606202284,-0.000488000019686,0,0,302.698576896
0.0358606202284,-0.000487500015879,0,0,302.698576896
0.0358606202284,-0.000487000012072,0,0,302.698576896
0.0358606202284,-0.000486500037368,0,0,302.698576896
0.0356112195692,-0.000486000033561,0,0,302.68063137
0.0356112195692,-0.000485500029754,0,0,302.68063137
0.0356112195692,-0.000485000025947,0,0,302.68063137
0.0356112195692,-0.000484500022139,0,0,302.68063137
0.0352758737274,-0.000484000018332,0,0,302.656459721
0.0352758737274,-0.000483500014525,0,0,302.656459721
0.0352758737274,-0.000483000010718,0,0,302.656459721
0.0352758737274,-0.000482500036014,0,0,302.656459721
0.0348296616864,-0.000482000032207,0,0,302.624252422
0.0348296616864,-0.0004815000284,0,0,302.624252422
0.0348296616864,-0.000481000024593,0,0,302.624252422
0.0348296616864,-0.000480500020785,0,0,302.624252422
0.0342534933986,-0.000480000016978,0,0,302.582330609
0.0342534933986,-0.000479500013171,0,0,302.582330609
0.0342534933986,-0.000479000009364,0,0,302.582330609
0.0336986735564,-0.00047850003466,0,0,302.540973712
0.0336986735564,-0.000478000030853,0,0,302.540973712
0.0336986735564,-0.000477500027046,0,0,302.540973712
0.0336986735564,-0.000477000023238,0,0,302.540973712
0.0332363921993,-0.000476500019431,0,0,302.506423658
0.0332363921993,-0.000476000015624,0,0,302.506423658
0.0332363921993,-0.000475500011817,0,0,302.506423658
0.0332363921993,-0.000475000008009,0,0,302.506423658
0.0328593664959,-0.000474500033306,0,0,302.47819969
0.0328593664959,-0.000474000029499,0,0,302.47819969
0.0328593664959,-0.000473500025691,0,0,302.47819969
0.0328593664959,-0.000473000021884,0,0,302.47819969
0.0325544234665,-0.000472500018077,0,0,302.455357701
0.0325544234665,-0.00047200001427,0,0,302.455357701
0.0325544234665,-0.000471500010462,0,0,302.455357701
0.0325544234665,-0.000471000035759,0,0,302.455357701
0.0323068671173,-0.000470500031952,0,0,302.436818414
0.0323068671173,-0.000470000028145,0,0,302.436818414
0.0323068671173,-0.000469500024337,0,0,302.436818414
0.0323068671173,-0.00046900002053,0,0,302.436818414
0.0321033312394,-0.000468500016723,0,0,302.421587599
0.0321033312394,-0.000468000012916,0,0,302.421587599
0.0321033312394,-0.000467500009108,0,0,302.421587599
0.0321033312394,-0.000467000034405,0,0,302.421587599
0.0319330481015,-0.000466500030598,0,0,302.408857881
0.0319330481015,-0.00046600002679,0,0,302.408857881
0.0319330481015,-0.000465500022983,0,0,302.408857881
0.0319330481015,-0.000465000019176,0,0,302.408857881
0.0317880183027,-0.000464500015369,0,0,302.398026434
0.0317880183027,-0.000464000011561,0,0,302.398026434
0.0317880183027,-0.000463500007754,0,0,302.398026434
0.0317880183027,-0.000463000033051,0,0,302.398026434
0.031662415951,-0.000462500029244,0,0,302.388654079
