P (GPa),Points_0,Points_1,Points_2,T3
0.0298311456431,-0.000500000023749,0,0,302.253498259
0.0298311456431,-0.000499500019941,0,0,302.253498259
0.0298311456431,-0.000499000016134,0,0,302.253498259
0.0298311456431,-0.000498500012327,0,0,302.253498259
0.0295716356464,-0.00049800000852,0,0,302.233911438
0.0295716356464,-0.000497500004712,0,0,302.233911438
0.0295716356464,-0.000497000000905,0,0,302.233911438
0.0295716356464,-0.000496499997098,0,0,302.233911438
0.0294360348652,-0.000496000051498,0,0,302.22377305
0.0294360348652,-0.000495500047691,0,0,302.22377305
0.0294360348652,-0.000495000043884,0,0,302.22377305
0.0294360348652,-0.000494500040077,0,0,302.22377305
0.0293194362299,-0.000494000036269,0,0,302.215045596
0.0293194362299,-0.000493500032462,0,0,302.215045596
0.0293194362299,-0.000493000028655,0,0,302.215045596
0.0293194362299,-0.000492500024848,0,0,302.215045596
0.0292201475889,-0.00049200002104,0,0,302.207632177
0.0292201475889,-0.000491500017233,0,0,302.207632177
0.0292201475889,-0.000491000013426,0,0,302.207632177
0.0292201475889,-0.000490500009619,0,0,302.207632177
0.0291325112121,-0.000490000005811,0,0,302.201082686
0.0291325112121,-0.000489500002004,0,0,302.201082686
0.0291325112121,-0.000488999998197,0,0,302.201082686
0.0291325112121,-0.00048849999439,0,0,302.201082686
0.029054863675,-0.000488000019686,0,0,302.195283349
0.029054863675,-0.000487500015879,0,0,302.195283349
0.029054863675,-0.000487000012072,0,0,302.195283349
0.029054863675,-0.000486500037368,0,0,302.195283349
0.0289838487569,-0.000486000033561,0,0,302.189978713
0.0289838487569,-0.000485500029754,0,0,302.189978713
0.0289838487569,-0.000485000025947,0,0,302.189978713
0.0289838487569,-0.000484500022139,0,0,302.189978713
0.0289181873343,-0.000484000018332,0,0,302.185076342
0.0289181873343,-0.000483500014525,0,0,302.185076342
0.0289181873343,-0.000483000010718,0,0,302.185076342
0.0289181873343,-0.000482500036014,0,0,302.185076342
0.0288563037717,-0.000482000032207,0,0,302.180458653
0.0288563037717,-0.0004815000284,0,0,302.180458653
0.0288563037717,-0.000481000024593,0,0,302.180458653
0.0288563037717,-0.000480500020785,0,0,302.180458653
0.0287976641033,-0.000480000016978,0,0,302.176085808
0.0287976641033,-0.000479500013171,0,0,302.176085808
0.0287976641033,-0.000479000009364,0,0,302.176085808
0.0287413655994,-0.00047850003466,0,0,302.171890627
0.0287413655994,-0.000478000030853,0,0,302.171890627
0.0287413655994,-0.000477500027046,0,0,302.171890627
0.0287413655994,-0.000477000023238,0,0,302.171890627
0.0286872497149,-0.000476500019431,0,0,302.167861275
0.0286872497149,-0.000476000015624,0,0,302.167861275
0.0286872497149,-0.000475500011817,0,0,302.167861275
0.0286872497149,-0.000475000008009,0,0,302.167861275
0.0286346989438,-0.000474500033306,0,0,302.163950831
0.0286346989438,-0.000474000029499,0,0,302.163950831
0.0286346989438,-0.000473500025691,0,0,302.163950831
0.0286346989438,-0.000473000021884,0,0,302.163950831
0.0285834112879,-0.000472500018077,0,0,302.160136813
0.0285834112879,-0.00047200001427,0,0,302.160136813
0.0285834112879,-0.000471500010462,0,0,302.160136813
0.0285834112879,-0.000471000035759,0,0,302.160136813
0.0285329576678,-0.000470500031952,0,0,302.156386707
0.0285329576678,-0.000470000028145,0,0,302.156386707
0.0285329576678,-0.000469500024337,0,0,302.156386707
0.0285329576678,-0.00046900002053,0,0,302.156386707
0.0284830787133,-0.000468500016723,0,0,302.152681052
0.0284830787133,-0.000468000012916,0,0,302.152681052
0.0284830787133,-0.000467500009108,0,0,302.152681052
0.0284830787133,-0.000467000034405,0,0,302.152681052
