P (GPa),Points_0,Points_1,Points_2,T3
0.0304843772494,-0.000500000023749,0,0,302.302333909
0.0304843772494,-0.000499500019941,0,0,302.302333909
0.0304843772494,-0.000499000016134,0,0,302.302333909
0.0304843772494,-0.000498500012327,0,0,302.302333909
0.0301198031833,-0.00049800000852,0,0,302.274843466
0.0301198031833,-0.000497500004712,0,0,302.274843466
0.0301198031833,-0.000497000000905,0,0,302.274843466
0.0301198031833,-0.000496499997098,0,0,302.274843466
0.0299377416005,-0.000496000051498,0,0,302.261197562
0.0299377416005,-0.000495500047691,0,0,302.261197562
0.0299377416005,-0.000495000043884,0,0,302.261197562
0.0299377416005,-0.000494500040077,0,0,302.261197562
0.0297866586695,-0.000494000036269,0,0,302.249862579
0.0297866586695,-0.000493500032462,0,0,302.249862579
0.0297866586695,-0.000493000028655,0,0,302.249862579
0.0297866586695,-0.000492500024848,0,0,302.249862579
0.0296599959718,-0.00049200002104,0,0,302.240377534
0.0296599959718,-0.000491500017233,0,0,302.240377534
0.0296599959718,-0.000491000013426,0,0,302.240377534
0.0296599959718,-0.000490500009619,0,0,302.240377534
0.0295496247576,-0.000490000005811,0,0,302.232110919
0.0295496247576,-0.000489500002004,0,0,302.232110919
0.0295496247576,-0.000488999998197,0,0,302.232110919
0.0295496247576,-0.00048849999439,0,0,302.232110919
0.0294527670764,-0.000488000019686,0,0,302.224864523
0.0294527670764,-0.000487500015879,0,0,302.224864523
0.0294527670764,-0.000487000012072,0,0,302.224864523
0.0294527670764,-0.000486500037368,0,0,302.224864523
0.0293655134156,-0.000486000033561,0,0,302.218339928
0.0293655134156,-0.000485500029754,0,0,302.218339928
0.0293655134156,-0.000485000025947,0,0,302.218339928
0.0293655134156,-0.000484500022139,0,0,302.218339928
0.0292862363934,-0.000484000018332,0,0,302.21241732
0.0292862363934,-0.000483500014525,0,0,302.21241732
0.0292862363934,-0.000483000010718,0,0,302.21241732
0.0292862363934,-0.000482500036014,0,0,302.21241732
0.0292131228614,-0.000482000032207,0,0,302.206959643
0.0292131228614,-0.0004815000284,0,0,302.206959643
0.0292131228614,-0.000481000024593,0,0,302.206959643
0.0292131228614,-0.000480500020785,0,0,302.206959643
0.0291451624243,-0.000480000016978,0,0,302.201890594
0.0291451624243,-0.000479500013171,0,0,302.201890594
0.0291451624243,-0.000479000009364,0,0,302.201890594
0.0290812863283,-0.00047850003466,0,0,302.19712988
0.0290812863283,-0.000478000030853,0,0,302.19712988
0.0290812863283,-0.000477500027046,0,0,302.19712988
0.0290812863283,-0.000477000023238,0,0,302.19712988
0.0290209938267,-0.000476500019431,0,0,302.192638763
0.0290209938267,-0.000476000015624,0,0,302.192638763
0.0290209938267,-0.000475500011817,0,0,302.192638763
0.0290209938267,-0.000475000008009,0,0,302.192638763
0.0289633359698,-0.000474500033306,0,0,302.188346179
0.0289633359698,-0.000474000029499,0,0,302.188346179
0.0289633359698,-0.000473500025691,0,0,302.188346179
0.0289633359698,-0.000473000021884,0,0,302.188346179
0.0289080256806,-0.000472500018077,0,0,302.184230911
0.0289080256806,-0.00047200001427,0,0,302.184230911
0.0289080256806,-0.000471500010462,0,0,302.184230911
0.0289080256806,-0.000471000035759,0,0,302.184230911
0.0288544191529,-0.000470500031952,0,0,302.180244531
0.0288544191529,-0.000470000028145,0,0,302.180244531
0.0288544191529,-0.000469500024337,0,0,302.180244531
0.0288544191529,-0.00046900002053,0,0,302.180244531
0.028802211133,-0.000468500016723,0,0,302.176364472
0.028802211133,-0.000468000012916,0,0,302.176364472
0.028802211133,-0.000467500009108,0,0,302.176364472
0.028802211133,-0.000467000034405,0,0,302.176364472
0.028750989603,-0.000466500030598,0,0,302.172559471
0.028750989603,-0.00046600002679,0,0,302.172559471
0.028750989603,-0.000465500022983,0,0,302.172559471
0.028750989603,-0.000465000019176,0,0,302.172559471
0.0287004725009,-0.000464500015369,0,0,302.16880814
0.0287004725009,-0.000464000011561,0,0,302.16880814
0.0287004725009,-0.000463500007754,0,0,302.16880814
0.0287004725009,-0.000463000033051,0,0,302.16880814
0.0286504532806,-0.000462500029244,0,0,302.165094476
0.0286504532806,-0.000462000025436,0,0,302.165094476
0.0286504532806,-0.000461500021629,0,0,302.165094476
0.0286504532806,-0.000461000017822,0,0,302.165094476
0.0286007847554,-0.000460500014015,0,0,302.161407655
0.0286007847554,-0.000460000010207,0,0,302.161407655
0.0286007847554,-0.000459500035504,0,0,302.161407655
0.0286007847554,-0.000459000031697,0,0,302.161407655
0.0285514305104,-0.000458500027889,0,0,302.157743434
0.0285514305104,-0.000458000024082,0,0,302.157743434
0.0285514305104,-0.000457500020275,0,0,302.157743434
0.0285026614714,-0.000457000016468,0,0,302.15412109
0.0285026614714,-0.00045650001266,0,0,302.15412109
0.0285026614714,-0.000456000008853,0,0,302.15412109
0.0285026614714,-0.00045550003415,0,0,302.15412109
0.0284546799365,-0.000455000030342,0,0,302.150555423
0.0284546799365,-0.000454500026535,0,0,302.150555423
0.0284546799365,-0.000454000022728,0,0,302.150555423
0.0284546799365,-0.000453500018921,0,0,302.150555423
0.0284076847387,-0.000453000015114,0,0,302.147061398
0.0284076847387,-0.000452500011306,0,0,302.147061398
0.0284076847387,-0.000452000007499,0,0,302.147061398
0.0284076847387,-0.000451500032796,0,0,302.147061398
0.0283620107883,-0.000451000028988,0,0,302.14366398
0.0283620107883,-0.000450500025181,0,0,302.14366398
0.0283620107883,-0.000450000021374,0,0,302.14366398
0.0283620107883,-0.000449500017567,0,0,302.14366398
0.0283177529499,-0.000449000013759,0,0,302.140370195
0.0283177529499,-0.000448500009952,0,0,302.140370195
0.0283177529499,-0.000448000035249,0,0,302.140370195
0.0283177529499,-0.000447500031441,0,0,302.140370195
0.0282749394247,-0.000447000027634,0,0,302.137183388
0.0282749394247,-0.000446500023827,0,0,302.137183388
0.0282749394247,-0.00044600002002,0,0,302.137183388
0.0282749394247,-0.000445500016212,0,0,302.137183388
0.0282336984484,-0.000445000012405,0,0,302.134113417
0.0282336984484,-0.000444500008598,0,0,302.134113417
0.0282336984484,-0.000444000033895,0,0,302.134113417
