P (GPa),Points_0,Points_1,Points_2,T3
0.0324272159471,-0.000500000023749,0,0,302.447164269
0.0324272159471,-0.000499500019941,0,0,302.447164269
0.0324272159471,-0.000499000016134,0,0,302.447164269
0.0324272159471,-0.000498500012327,0,0,302.447164269
0.0317266712269,-0.00049800000852,0,0,302.394978945
0.0317266712269,-0.000497500004712,0,0,302.394978945
0.0317266712269,-0.000497000000905,0,0,302.394978945
0.0317266712269,-0.000496499997098,0,0,302.394978945
0.031336627549,-0.000496000051498,0,0,302.365731321
0.031336627549,-0.000495500047691,0,0,302.365731321
0.031336627549,-0.000495000043884,0,0,302.365731321
0.031336627549,-0.000494500040077,0,0,302.365731321
0.0310194866375,-0.000494000036269,0,0,302.341893398
0.0310194866375,-0.000493500032462,0,0,302.341893398
0.0310194866375,-0.000493000028655,0,0,302.341893398
0.0310194866375,-0.000492500024848,0,0,302.341893398
0.0307640471773,-0.00049200002104,0,0,302.322705756
0.0307640471773,-0.000491500017233,0,0,302.322705756
0.0307640471773,-0.000491000013426,0,0,302.322705756
0.0307640471773,-0.000490500009619,0,0,302.322705756
0.030554800189,-0.000490000005811,0,0,302.306991002
0.030554800189,-0.000489500002004,0,0,302.306991002
0.030554800189,-0.000488999998197,0,0,302.306991002
0.030554800189,-0.00048849999439,0,0,302.306991002
0.0303815743077,-0.000488000019686,0,0,302.293998572
0.0303815743077,-0.000487500015879,0,0,302.293998572
0.0303815743077,-0.000487000012072,0,0,302.293998572
0.0303815743077,-0.000486500037368,0,0,302.293998572
0.0302348930508,-0.000486000033561,0,0,302.283009192
0.0302348930508,-0.000485500029754,0,0,302.283009192
0.0302348930508,-0.000485000025947,0,0,302.283009192
0.0302348930508,-0.000484500022139,0,0,302.283009192
0.0301088187884,-0.000484000018332,0,0,302.273574944
0.0301088187884,-0.000483500014525,0,0,302.273574944
0.0301088187884,-0.000483000010718,0,0,302.273574944
0.0301088187884,-0.000482500036014,0,0,302.273574944
0.0299984282753,-0.000482000032207,0,0,302.265322366
0.0299984282753,-0.0004815000284,0,0,302.265322366
0.0299984282753,-0.000481000024593,0,0,302.265322366
0.0299984282753,-0.000480500020785,0,0,302.265322366
0.0299004612395,-0.000480000016978,0,0,302.258005144
0.0299004612395,-0.000479500013171,0,0,302.258005144
0.0299004612395,-0.000479000009364,0,0,302.258005144
0.0298123035782,-0.00047850003466,0,0,302.251425963
0.0298123035782,-0.000478000030853,0,0,302.251425963
0.0298123035782,-0.000477500027046,0,0,302.251425963
0.0298123035782,-0.000477000023238,0,0,302.251425963
0.0297320173572,-0.000476500019431,0,0,302.245439063
